Date,Well_ID,Field,Region,Well_Type,Production_Status,Oil_Production_BBL,Gas_Production_MCF,Water_Production_BBL,Operating_Cost_USD,Maintenance_Cost_USD,Oil_Price_USD_BBL,Gas_Price_USD_MCF,Revenue_USD,Downtime_Hours,Production_Efficiency_Pct,API_Gravity,Well_Age_Years
2025-03-17,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,311.4,656.8,388.3,4686.98,522.85,67.98,2.89,21394.67,0.4,97.1,34.2,10
2025-03-17,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,417.8,853.6,408.4,7511.5,846.24,67.98,2.89,28701.63,1.1,93.4,37.4,8
2025-03-17,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,234.0,383.1,200.1,5102.95,714.96,67.98,2.89,16040.2,0.7,93.8,34.5,9
2025-03-17,W-013,Permian North,West Texas,Horizontal Oil,Producing,524.5,1359.7,670.7,10650.63,325.97,67.98,2.89,36128.63,0.1,98.7,39.5,4
2025-03-17,W-014,Permian South,West Texas,Horizontal Oil,Producing,567.1,1514.5,589.8,9998.69,463.99,67.98,2.89,39076.15,0.1,100,40.3,4
2025-03-17,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,295.1,756.9,203.4,7223.85,805.55,67.98,2.89,20320.51,0.1,97.4,35.6,2
2025-03-17,W-016,Bakken Central,North Dakota,Oil & Gas,Maintenance,229.6,495.4,256.8,4270.34,8734.58,67.98,2.89,15779.1,18.1,55.1,33.0,6
2025-03-17,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,238.9,494.1,211.2,5021.39,410.75,67.98,2.89,16410.39,0.6,95.4,34.2,11
2025-03-17,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,478.7,765.5,336.4,8047.72,627.46,67.98,2.89,32811.17,0,99.1,33.1,11
2025-03-18,W-001,Permian North,West Texas,Horizontal Oil,Producing,252.4,651.6,182.0,3978.18,621.79,73.09,3.17,18699.52,0.2,96.7,33.9,5
2025-03-18,W-002,Permian South,West Texas,Horizontal Oil,Producing,529.7,847.3,525.1,8217.37,514.0,73.09,3.17,39040.89,1.0,92.9,39.1,2
2025-03-18,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,466.4,927.0,505.4,8236.14,550.69,73.09,3.17,34441.76,0,96.8,31.4,7
2025-03-18,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,265.6,578.4,330.5,4888.99,352.97,73.09,3.17,19635.16,0.9,96.9,37.1,4
2025-03-18,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,393.8,1226.6,429.6,7435.91,106.93,73.09,3.17,29252.76,0.3,99.1,39.6,4
2025-03-18,W-006,Delaware Basin,New Mexico,Oil & Gas,Maintenance,176.8,561.0,125.9,3129.51,15530.52,73.09,3.17,13132.94,19.1,53.8,38.1,8
2025-03-18,W-007,Permian North,West Texas,Horizontal Oil,Producing,674.4,1833.2,527.2,9902.7,820.65,73.09,3.17,49992.55,0,96.8,39.4,3
2025-03-18,W-008,Permian South,West Texas,Horizontal Oil,Producing,364.4,919.0,246.6,6904.89,886.64,73.09,3.17,26984.38,0.0,99.4,33.6,3
2025-03-18,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,219.6,466.3,253.5,3980.05,403.5,73.09,3.17,16228.88,2.0,88.8,35.6,2
2025-03-18,W-010,Bakken Central,North Dakota,Horizontal Oil,Maintenance,178.8,579.6,182.0,3775.88,17539.6,73.09,3.17,13292.06,15.8,55.4,34.2,10
2025-03-18,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,441.3,1488.0,555.7,6390.36,340.08,73.09,3.17,32821.26,0.6,95.5,37.4,8
2025-03-18,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,241.7,800.3,194.9,5582.17,166.46,73.09,3.17,17968.81,2.2,89.9,34.5,9
2025-03-18,W-013,Permian North,West Texas,Horizontal Oil,Producing,506.0,1593.6,447.4,8189.69,253.62,73.09,3.17,37592.79,0.7,94.6,39.5,4
2025-03-18,W-014,Permian South,West Texas,Horizontal Oil,Producing,545.4,665.2,404.1,9004.09,446.36,73.09,3.17,40116.25,1.6,89.8,40.3,4
2025-03-18,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,325.4,700.8,199.9,6083.37,882.6,73.09,3.17,24052.58,0.3,97.9,35.6,2
2025-03-18,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,443.6,875.7,256.8,8383.71,368.51,73.09,3.17,32758.35,1.6,93.3,33.0,6
2025-03-18,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,230.0,468.3,189.4,5436.38,541.91,73.09,3.17,16986.89,0.9,94.8,34.2,11
2025-03-18,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,423.5,1114.9,340.9,7332.5,748.6,73.09,3.17,31382.42,2.3,90.4,33.1,11
2025-03-19,W-001,Permian North,West Texas,Horizontal Oil,Producing,233.2,686.5,273.6,4633.92,110.76,68.85,3.09,16313.2,1.0,95.9,33.9,5
2025-03-19,W-002,Permian South,West Texas,Horizontal Oil,Producing,599.0,1859.3,550.2,12231.21,184.67,68.85,3.09,41928.96,0.5,94.6,39.1,2
2025-03-19,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,419.4,1181.1,257.9,7253.34,103.07,68.85,3.09,29314.58,0.5,97.9,31.4,7
2025-03-19,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,259.2,600.8,241.3,4964.25,584.37,68.85,3.09,18070.56,1.1,92.5,37.1,4
2025-03-19,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,380.2,1174.7,227.8,5732.64,240.68,68.85,3.09,26612.96,0.9,93.4,39.6,4
2025-03-19,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,343.4,932.8,209.7,5592.6,893.58,68.85,3.09,23987.32,0,96.8,38.1,8
2025-03-19,W-007,Permian North,West Texas,Horizontal Oil,Producing,682.4,1694.8,651.9,10625.17,759.57,68.85,3.09,47611.42,0.2,98.8,39.4,3
2025-03-19,W-008,Permian South,West Texas,Horizontal Oil,Producing,347.1,984.0,208.9,5447.81,686.33,68.85,3.09,24262.29,0,99.1,33.6,3
2025-03-19,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,236.7,676.6,265.8,4398.84,170.59,68.85,3.09,16548.61,0,98.9,35.6,2
2025-03-19,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,317.9,397.8,241.6,6414.08,693.75,68.85,3.09,22032.21,0.0,98.4,34.2,10
2025-03-19,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,412.4,751.0,556.4,6769.37,134.16,68.85,3.09,28672.1,1.7,90.8,37.4,8
2025-03-19,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,274.0,914.0,252.3,5952.74,213.67,68.85,3.09,19201.16,0,99.8,34.5,9
2025-03-19,W-013,Permian North,West Texas,Horizontal Oil,Producing,496.1,704.8,398.5,10278.87,419.53,68.85,3.09,34414.89,1.2,91.3,39.5,4
2025-03-19,W-014,Permian South,West Texas,Horizontal Oil,Producing,543.7,828.0,340.3,8964.57,369.85,68.85,3.09,37739.41,0.5,94.1,40.3,4
2025-03-19,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,299.9,988.9,296.8,5395.05,678.98,68.85,3.09,21016.52,0.4,96.5,35.6,2
2025-03-19,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,378.7,1253.9,228.5,6335.31,331.46,68.85,3.09,26536.28,1.9,89.5,33.0,6
2025-03-19,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,213.8,439.8,119.8,3756.41,604.37,68.85,3.09,14880.76,2.6,88.6,34.2,11
2025-03-19,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,463.3,1281.9,553.9,9226.29,876.34,68.85,3.09,32371.42,1.1,91.9,33.1,11
2025-03-20,W-001,Permian North,West Texas,Horizontal Oil,Producing,239.5,392.1,298.8,4859.29,878.02,71.12,2.93,17173.3,1.1,95.4,33.9,5
2025-03-20,W-002,Permian South,West Texas,Horizontal Oil,Producing,563.0,783.9,454.6,10920.38,283.14,71.12,2.93,40310.46,0.2,98.1,39.1,2
2025-03-20,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,466.4,1037.1,431.8,7247.92,176.47,71.12,2.93,33530.64,0.5,97.7,31.4,7
2025-03-20,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,266.2,838.4,350.5,4627.42,721.95,71.12,2.93,19228.72,1.6,93.3,37.1,4
2025-03-20,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,340.7,1039.0,203.5,5943.16,361.77,71.12,2.93,24592.35,1.3,94.7,39.6,4
2025-03-20,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,305.8,1029.4,316.1,6226.9,616.67,71.12,2.93,22109.3,1.2,95.7,38.1,8
2025-03-20,W-007,Permian North,West Texas,Horizontal Oil,Producing,599.3,1670.3,682.3,9491.58,325.97,71.12,2.93,43209.03,1.3,94.5,39.4,3
2025-03-20,W-008,Permian South,West Texas,Horizontal Oil,Producing,336.2,481.2,191.7,6944.27,162.97,71.12,2.93,24075.59,0.8,95.0,33.6,3
2025-03-20,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,232.7,591.0,231.4,5221.1,186.2,71.12,2.93,16758.3,0.7,94.5,35.6,2
2025-03-20,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,283.5,395.7,372.8,5047.21,542.06,71.12,2.93,20300.42,0.6,95.4,34.2,10
2025-03-20,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,440.8,1042.7,464.2,8187.62,361.29,71.12,2.93,31716.13,0,100,37.4,8
2025-03-20,W-012,Delaware Basin,New Mexico,Oil & Gas,Maintenance,177.7,427.8,223.3,3543.43,4543.93,71.12,2.93,12786.11,7.7,65.4,34.5,9
2025-03-20,W-013,Permian North,West Texas,Horizontal Oil,Producing,575.6,944.2,664.0,11390.58,430.11,71.12,2.93,41263.59,1.4,93.9,39.5,4
2025-03-20,W-014,Permian South,West Texas,Horizontal Oil,Producing,514.2,1186.1,546.8,8533.44,758.28,71.12,2.93,36983.29,1.6,93.4,40.3,4
2025-03-20,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,276.3,456.0,294.5,5193.21,774.31,71.12,2.93,19808.34,2.1,88.6,35.6,2
2025-03-20,W-016,Bakken Central,North Dakota,Oil & Gas,Maintenance,311.3,451.7,388.0,5552.29,14217.43,71.12,2.93,22295.17,6.4,72.9,33.0,6
2025-03-20,W-017,Bakken North,North Dakota,Horizontal Oil,Maintenance,125.2,330.6,138.7,2538.35,11639.86,71.12,2.93,9020.93,17.3,53.4,34.2,11
2025-03-20,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,423.5,1149.4,429.9,7751.79,231.34,71.12,2.93,30518.85,2.0,89.0,33.1,11
2025-03-21,W-001,Permian North,West Texas,Horizontal Oil,Producing,252.8,371.0,179.8,4915.98,361.65,66.05,2.98,16829.76,0.6,94.9,33.9,5
2025-03-21,W-002,Permian South,West Texas,Horizontal Oil,Producing,533.8,622.6,551.3,10034.08,424.55,66.05,2.98,35483.26,1.8,89.7,39.1,2
2025-03-21,W-003,Eagle Ford,South Texas,Horizontal Oil,Maintenance,258.8,804.9,183.7,5614.17,15410.41,66.05,2.98,17378.88,18.1,54.7,31.4,7
2025-03-21,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,247.2,627.9,248.0,5065.73,508.88,66.05,2.98,16551.25,1.1,93.1,37.1,4
2025-03-21,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,361.2,674.8,343.1,7356.49,466.31,66.05,2.98,24100.87,0.1,97.5,39.6,4
2025-03-21,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,315.2,923.0,341.5,6404.88,185.81,66.05,2.98,21146.84,1.6,89.6,38.1,8
2025-03-21,W-007,Permian North,West Texas,Horizontal Oil,Maintenance,543.5,940.7,298.9,9474.01,17398.73,66.05,2.98,36235.76,3.0,84.4,39.4,3
2025-03-21,W-008,Permian South,West Texas,Horizontal Oil,Producing,365.5,1218.2,417.9,6327.57,622.9,66.05,2.98,24575.7,0.4,95.9,33.6,3
2025-03-21,W-009,Eagle Ford,South Texas,Horizontal Oil,Maintenance,195.6,420.7,253.5,5229.64,4365.04,66.05,2.98,13070.53,4.4,81.0,35.6,2
2025-03-21,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,314.8,472.7,201.5,6153.49,809.15,66.05,2.98,20963.08,1.2,94.5,34.2,10
2025-03-21,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,390.3,934.8,234.4,7278.48,418.03,66.05,2.98,26110.84,0,97.9,37.4,8
2025-03-21,W-012,Delaware Basin,New Mexico,Oil & Gas,Maintenance,143.6,215.8,80.5,3776.78,17371.15,66.05,2.98,9564.25,10.6,56.0,34.5,9
2025-03-21,W-013,Permian North,West Texas,Horizontal Oil,Producing,530.1,1401.4,700.0,8413.61,748.28,66.05,2.98,35512.34,0.7,98.0,39.5,4
2025-03-21,W-014,Permian South,West Texas,Horizontal Oil,Maintenance,319.1,761.2,354.9,6885.63,14009.15,66.05,2.98,21348.54,13.3,53.6,40.3,4
2025-03-21,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,304.7,910.4,300.4,6162.96,680.96,66.05,2.98,20453.43,0.3,97.5,35.6,2
2025-03-21,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,445.3,871.0,595.3,8112.26,638.13,66.05,2.98,29726.27,0.3,99.2,33.0,6
2025-03-21,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,222.6,736.9,137.8,3788.88,839.78,66.05,2.98,14963.47,0.2,98.4,34.2,11
2025-03-21,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,538.1,1017.1,691.3,10742.89,373.32,66.05,2.98,35908.56,0,99.2,33.1,11
2025-03-22,W-001,Permian North,West Texas,Horizontal Oil,Producing,279.9,818.1,338.7,5488.54,804.58,68.75,3.02,19542.06,0,100,33.9,5
2025-03-22,W-002,Permian South,West Texas,Horizontal Oil,Producing,574.1,1358.3,748.5,11199.97,730.18,68.75,3.02,39959.64,0,98.4,39.1,2
2025-03-22,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,463.9,908.5,602.8,9008.65,275.26,68.75,3.02,32217.41,0.7,94.9,31.4,7
2025-03-22,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,277.6,595.1,338.0,5550.56,100.48,68.75,3.02,19301.09,0.8,96.6,37.1,4
2025-03-22,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,352.1,504.1,214.0,7213.49,424.9,68.75,3.02,24384.96,0.4,98.5,39.6,4
2025-03-22,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,279.8,327.8,181.0,5161.07,157.07,68.75,3.02,19351.69,2.0,89.2,38.1,8
2025-03-22,W-007,Permian North,West Texas,Horizontal Oil,Producing,624.3,1200.0,544.6,11217.11,410.2,68.75,3.02,43350.28,1.6,90.6,39.4,3
2025-03-22,W-008,Permian South,West Texas,Horizontal Oil,Producing,369.8,442.4,348.8,5653.17,124.83,68.75,3.02,25584.4,0.0,99.5,33.6,3
2025-03-22,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,247.0,577.9,155.2,5474.49,380.84,68.75,3.02,17189.03,0.3,99.6,35.6,2
2025-03-22,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,295.2,939.7,274.5,5142.54,679.42,68.75,3.02,20632.8,1.0,95.4,34.2,10
2025-03-22,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,407.7,1150.7,302.9,8111.77,347.85,68.75,3.02,28441.74,0.8,96.6,37.4,8
2025-03-22,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,227.3,317.1,281.9,5419.52,455.54,68.75,3.02,15739.8,1.0,94.4,34.5,9
2025-03-22,W-013,Permian North,West Texas,Horizontal Oil,Producing,548.7,1093.4,707.8,9559.11,568.53,68.75,3.02,38115.52,1.6,92.9,39.5,4
2025-03-22,W-014,Permian South,West Texas,Horizontal Oil,Producing,487.5,861.7,397.4,7261.65,769.9,68.75,3.02,33825.5,1.3,91.7,40.3,4
2025-03-22,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,284.3,820.0,339.9,6676.94,135.1,68.75,3.02,19843.33,0.4,95.3,35.6,2
2025-03-22,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,420.8,893.3,467.4,8012.12,211.36,68.75,3.02,29252.57,0.2,98.9,33.0,6
2025-03-22,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,230.5,485.8,194.4,4406.99,520.14,68.75,3.02,16022.61,0,99.5,34.2,11
2025-03-22,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,455.2,1084.3,404.2,6748.58,858.93,68.75,3.02,31688.73,1.5,91.7,33.1,11
2025-03-23,W-001,Permian North,West Texas,Horizontal Oil,Producing,254.8,351.2,173.2,5222.3,456.88,70.12,2.8,17986.23,1.8,93.4,33.9,5
2025-03-23,W-002,Permian South,West Texas,Horizontal Oil,Producing,608.0,928.3,535.4,10663.9,217.91,70.12,2.8,42945.65,0.8,93.4,39.1,2
2025-03-23,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,395.2,489.2,466.5,6685.33,568.46,70.12,2.8,27872.32,1.1,91.6,31.4,7
2025-03-23,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,273.0,803.3,191.3,5084.76,179.24,70.12,2.8,19410.12,2.0,89.8,37.1,4
2025-03-23,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,351.1,1035.3,234.1,5712.43,788.95,70.12,2.8,24964.67,2.2,87.5,39.6,4
2025-03-23,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,294.1,833.1,359.3,5126.21,309.97,70.12,2.8,20901.28,1.8,89.1,38.1,8
2025-03-23,W-007,Permian North,West Texas,Horizontal Oil,Producing,699.9,2026.6,400.4,13000.44,412.62,70.12,2.8,49756.81,0.7,96.1,39.4,3
2025-03-23,W-008,Permian South,West Texas,Horizontal Oil,Producing,357.6,1043.4,450.9,7286.71,225.83,70.12,2.8,25421.87,0.8,95.7,33.6,3
2025-03-23,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,262.7,550.4,151.0,4176.24,813.32,70.12,2.8,18603.4,0.4,95.1,35.6,2
2025-03-23,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,303.0,895.6,389.0,5287.98,361.67,70.12,2.8,21547.26,0.3,96.3,34.2,10
2025-03-23,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,401.1,797.3,500.1,7931.87,838.76,70.12,2.8,28388.72,1.4,93.2,37.4,8
2025-03-23,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,240.8,536.0,198.4,4963.09,301.27,70.12,2.8,17062.44,0,97.3,34.5,9
2025-03-23,W-013,Permian North,West Texas,Horizontal Oil,Producing,539.2,1229.9,431.6,11076.99,552.81,70.12,2.8,38217.13,0.4,96.1,39.5,4
2025-03-23,W-014,Permian South,West Texas,Horizontal Oil,Producing,511.8,873.7,455.0,9942.72,812.44,70.12,2.8,36180.06,1.2,91.9,40.3,4
2025-03-23,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,304.8,817.0,255.8,5912.01,738.42,70.12,2.8,21646.29,0,98.9,35.6,2
2025-03-23,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,446.1,701.8,527.3,8325.8,617.98,70.12,2.8,31513.91,0.5,96.4,33.0,6
2025-03-23,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,227.5,391.9,228.5,4259.29,584.79,70.12,2.8,16082.5,0,97.3,34.2,11
2025-03-23,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,429.2,658.6,556.8,8863.79,892.68,70.12,2.8,30313.84,1.7,91.9,33.1,11
2025-03-24,W-001,Permian North,West Texas,Horizontal Oil,Producing,221.1,460.8,295.3,4530.41,409.51,63.52,2.98,14210.42,1.8,89.4,33.9,5
2025-03-24,W-002,Permian South,West Texas,Horizontal Oil,Producing,553.8,1688.2,427.5,9775.63,727.1,63.52,2.98,35777.91,0,100,39.1,2
2025-03-24,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,395.2,1244.9,396.5,6098.82,599.49,63.52,2.98,25546.63,1.9,89.7,31.4,7
2025-03-24,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,273.3,468.3,271.1,5350.67,542.97,63.52,2.98,17525.93,0.9,93.9,37.1,4
2025-03-24,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,371.9,1115.0,265.0,7539.27,172.94,63.52,2.98,24022.44,1.9,91.8,39.6,4
2025-03-24,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,300.4,914.5,218.3,5340.2,238.83,63.52,2.98,19405.71,0.7,94.3,38.1,8
2025-03-24,W-007,Permian North,West Texas,Horizontal Oil,Producing,602.0,1089.3,610.2,10577.32,270.71,63.52,2.98,38623.59,1.7,89.7,39.4,3
2025-03-24,W-008,Permian South,West Texas,Horizontal Oil,Producing,368.2,730.7,383.7,6647.19,317.38,63.52,2.98,23648.9,0.6,97.9,33.6,3
2025-03-24,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,267.9,617.5,216.4,5515.58,770.58,63.52,2.98,17236.59,0,99.0,35.6,2
2025-03-24,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,312.6,615.4,369.0,5024.51,424.08,63.52,2.98,20076.06,0.5,95.2,34.2,10
2025-03-24,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,405.6,1006.3,375.5,6615.59,295.26,63.52,2.98,26121.44,0,99.5,37.4,8
2025-03-24,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,241.6,477.4,227.7,5559.63,171.57,63.52,2.98,15513.35,1.0,93.2,34.5,9
2025-03-24,W-013,Permian North,West Texas,Horizontal Oil,Producing,555.9,1886.5,518.6,8865.03,616.01,63.52,2.98,35985.05,0.0,99.0,39.5,4
2025-03-24,W-014,Permian South,West Texas,Horizontal Oil,Producing,487.7,1389.7,303.3,9631.61,656.25,63.52,2.98,31472.52,2.1,87.8,40.3,4
2025-03-24,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,339.2,726.7,266.1,7125.66,832.77,63.52,2.98,21806.65,0,97.1,35.6,2
2025-03-24,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,410.7,501.0,440.9,8378.11,853.21,63.52,2.98,26262.19,0.2,96.1,33.0,6
2025-03-24,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,238.2,752.3,176.0,4868.81,670.02,63.52,2.98,15399.12,0.7,93.5,34.2,11
2025-03-24,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,452.7,979.6,524.6,8428.6,845.72,63.52,2.98,29104.78,1.0,93.2,33.1,11
2025-03-25,W-001,Permian North,West Texas,Horizontal Oil,Producing,249.8,286.7,238.2,3842.94,138.68,66.68,3.23,16770.21,0.9,93.2,33.9,5
2025-03-25,W-002,Permian South,West Texas,Horizontal Oil,Producing,561.5,978.4,419.3,8447.49,298.57,66.68,3.23,37824.54,1.8,91.8,39.1,2
2025-03-25,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,418.6,823.8,230.4,8071.97,642.02,66.68,3.23,28232.85,0,98.0,31.4,7
2025-03-25,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,302.8,989.9,252.2,6005.02,699.47,66.68,3.23,20572.05,0,99.8,37.1,4
2025-03-25,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,355.8,803.2,338.0,6934.6,579.84,66.68,3.23,24038.65,1.4,92.1,39.6,4
2025-03-25,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,324.0,634.8,259.7,5041.19,448.43,66.68,3.23,21852.15,0.1,98.8,38.1,8
2025-03-25,W-007,Permian North,West Texas,Horizontal Oil,Producing,711.5,2076.4,817.8,12467.12,295.59,66.68,3.23,48251.7,0.3,94.9,39.4,3
2025-03-25,W-008,Permian South,West Texas,Horizontal Oil,Producing,360.8,782.9,453.1,6594.16,141.08,66.68,3.23,24362.87,0,100,33.6,3
2025-03-25,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,261.2,464.8,154.8,5120.09,622.75,66.68,3.23,17597.92,1.1,93.7,35.6,2
2025-03-25,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,305.0,990.8,379.8,5449.31,254.78,66.68,3.23,20725.42,0.2,99.8,34.2,10
2025-03-25,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,430.2,617.7,481.4,6659.19,274.96,66.68,3.23,28928.39,1.6,92.0,37.4,8
2025-03-25,W-012,Delaware Basin,New Mexico,Oil & Gas,Maintenance,157.6,340.3,165.1,2835.45,10513.46,66.68,3.23,10642.64,10.1,56.0,34.5,9
2025-03-25,W-013,Permian North,West Texas,Horizontal Oil,Producing,523.9,1515.3,593.5,8896.21,874.5,66.68,3.23,35522.04,0,100,39.5,4
2025-03-25,W-014,Permian South,West Texas,Horizontal Oil,Producing,541.1,1142.7,610.4,8502.41,832.0,66.68,3.23,36526.74,0.9,92.8,40.3,4
2025-03-25,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,297.7,980.4,210.1,5939.87,760.74,66.68,3.23,20230.88,0.6,94.3,35.6,2
2025-03-25,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,410.6,1316.7,226.0,6548.09,312.41,66.68,3.23,27887.62,0.9,94.7,33.0,6
2025-03-25,W-017,Bakken North,North Dakota,Horizontal Oil,Maintenance,135.8,438.3,128.3,2740.05,16440.78,66.68,3.23,9226.19,11.4,54.5,34.2,11
2025-03-25,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,443.7,1058.1,559.6,8698.97,631.95,66.68,3.23,29996.62,2.0,90.4,33.1,11
2025-03-26,W-001,Permian North,West Texas,Horizontal Oil,Producing,267.1,789.0,313.2,5046.56,447.1,63.52,2.86,17236.27,0,97.4,33.9,5
2025-03-26,W-002,Permian South,West Texas,Horizontal Oil,Producing,647.2,788.3,662.3,12296.85,759.26,63.52,2.86,41381.93,0.1,98.4,39.1,2
2025-03-26,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,380.2,1254.3,350.3,6006.45,533.77,63.52,2.86,24579.49,2.8,86.4,31.4,7
2025-03-26,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,258.4,380.8,241.6,5141.99,351.17,63.52,2.86,16543.42,0.2,99.6,37.1,4
2025-03-26,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,386.1,561.5,358.5,6383.6,194.58,63.52,2.86,24717.93,1.1,92.7,39.6,4
2025-03-26,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,337.5,685.8,414.9,6005.07,231.92,63.52,2.86,21672.43,0,96.8,38.1,8
2025-03-26,W-007,Permian North,West Texas,Horizontal Oil,Producing,639.1,824.9,393.5,11550.92,532.3,63.52,2.86,40881.96,0.9,94.8,39.4,3
2025-03-26,W-008,Permian South,West Texas,Horizontal Oil,Producing,338.0,1142.9,186.5,5356.16,886.96,63.52,2.86,21862.41,2.2,88.9,33.6,3
2025-03-26,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,264.0,507.3,266.0,4958.48,364.11,63.52,2.86,16942.43,0.5,94.2,35.6,2
2025-03-26,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,300.0,462.7,205.8,5858.35,186.03,63.52,2.86,19216.96,1.9,91.1,34.2,10
2025-03-26,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,414.7,1249.5,322.5,6504.93,307.99,63.52,2.86,26770.95,0.7,96.3,37.4,8
